FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast
Jay,Rodriguez,MID,SOU,6300000,2,34,0.62962962962963,9.99412110523222E-08,5.3968253968254E-06,0,18600,0,6,0,0,0,3,0,5.4,1643,-2,0,34,2,0.7,0,4.2,5,0,1,0,0,0.8,32113,0,56,0,1,395,12377,0,0,79,West Brom,Everton,Burnley,Leicester,Swansea,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
Jack,Rodwell,MID,SUN,4300000,0,17,0.314814814814815,7.32127476313523E-08,3.95348837209302E-06,0,79702,2,15,0,0,0,0,0,4,594,-2,0,17,2,0,0,0,1,0,0,0,1,0.7,64913,0,112,0,0,639,51,0,0,89,Burnley,Liverpool,Stoke,West Brom,Tottenham,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Marcos,Rojo,DEF,MUN,5200000,2,30,3,5.76923076923077E-07,5.76923076923077E-06,0,19391,3,8,0,0,0,0,0,5.8,1385,-3,0,30,3,0.7,0,3.4,3,0,3,0,0,0.9,25131,0,192,0,0,849,4107,0,0,180,Middlesbrough,West Ham,Liverpool,Stoke,Hull City,3.1,3.7,3.8,3.6,3.5,1.8,3.2,2.8,4,3.3,2.7,3.4,3.2,2.2,2.9,2.2,3,3.9,2.6,3.2
Sergio,Romero,GLK,MUN,4700000,0,0,0,0,0,0,3137,0,0,0,0,0,0,0,0,56,-3,0,0,3,0,0,0,0,0,0,0,0,0.1,728,0,40,0,0,0,25,0,0,0,Middlesbrough,West Ham,Liverpool,Stoke,Hull City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Salomon,Rondon,FWD,WBA,6700000,2,76,4.2,6.26865671641791E-07,1.13432835820896E-05,0,376538,1,21,0,0,0,7,0,11.3,24620,2,-1,76,-2,0.7,0,4.8,8,0,4,0,2,8.5,608378,0,354,0,1,1522,40128,1,0,215,Southampton,Hull City,Tottenham,Sunderland,Middlesbrough,3.9,5.9,3.8,5.8,4.3,5,4.6,5.5,5.5,4,4.9,4.1,4.2,5.1,5.5,4.7,6.2,4,4.3,5.2
Wayne,Rooney,FWD,MUN,8600000,0,40,2.9,3.37209302325581E-07,4.65116279069767E-06,0,257655,4,10,0,0,0,1,0,4.7,11682,-4,0,40,4,0.2,0,1.4,3,0,3,0,5,2.5,133297,0,509,0,0,814,264,0,0,169,Middlesbrough,West Ham,Liverpool,Stoke,Hull City,0,2.7,3.2,2.6,3.9,2.8,3.1,2.8,3.2,2.3,2.5,3,2.9,2.5,2.3,2.3,3.6,2.5,2.2,3.2
Danny,Rose,DEF,TOT,5900000,4,65,5,8.47457627118644E-07,1.10169491525424E-05,0,246456,7,9,0,0,0,2,0,11,3597,-1,0,65,1,1.1,0,6.2,6,0,5,0,3,7.4,232046,0,346,0,2,1156,53826,0,0,280,Watford,Chelsea,West Brom,Man City,Sunderland,4.8,6.5,7.2,5.3,4.2,6.9,5.6,7.2,7,6,7.5,4.3,4.9,7,7.5,3.6,7.3,5.6,5.7,5.7
Jack,Rose,GLK,WBA,4000000,0,0,0,0,0,0,2943,0,0,0,0,0,0,0,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0.3,7760,0,0,0,0,0,145,0,0,0,Southampton,Hull City,Tottenham,Sunderland,Middlesbrough,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wayne,Routledge,MID,SWA,4700000,2,44,2.8,5.95744680851064E-07,9.36170212765957E-06,0,27975,1,27,0,0,0,2,0,9.4,1528,-3,0,44,3,0.8,0,3.6,1,0,3,0,1,0.6,29816,0,269,0,0,1144,5348,0,0,150,Bournemouth,Crystal Palace,Arsenal,Liverpool,Southampton,3,2.1,1.7,1.4,2.5,1.6,3.3,1.5,3.4,2.1,1.7,2.7,2.2,1.6,2.3,2.3,2.1,2.6,2.7,2.5
Bacary,Sagna,DEF,MCI,5300000,7,26,0.481481481481481,9.08455625436758E-08,4.90566037735849E-06,0,223414,1,9,0,0,0,0,0,4.9,630,-2,0,26,2,0.3,0,1.6,1,0,2,0,1,1.9,27028,0,386,0,0,752,503,0,0,166,Liverpool,Burnley,Everton,Tottenham,West Ham,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Diafra,Sakho,FWD,WHU,5800000,0,10,0.185185185185185,3.19284802043423E-08,1.72413793103448E-06,0,6981,0,2,0,0,0,1,0,1.7,182,-2,0,10,2,0,0,0,2,0,0,0,0,0.1,3589,0,286,0,0,125,89,0,0,29,Leicester,Man Utd,Crystal Palace,Middlesbrough,Man City,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Mamadou,Sakho,DEF,LIV,4700000,0,0,0,0,0,0,3737,0,0,0,0,0,0,0,0,116,-3,0,0,3,0,0,0,0,0,0,0,0,0.1,1329,0,273,0,0,0,112,0,0,0,Man City,Sunderland,Man Utd,Swansea,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bakary,Sako,MID,CRY,5300000,0,3,0.0555555555555556,1.0482180293501E-08,5.66037735849057E-07,0,941,0,2,0,0,0,0,0,0.6,17,-2,0,3,2,0,0,0.2,0,0,0,0,0,0,436,0,220,0,0,25,11,0,0,9,Arsenal,Swansea,West Ham,Everton,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alexis,Sanchez,MID,ARS,11900000,3,130,7.2,6.05042016806723E-07,1.09243697478992E-05,0,554423,3,18,0,0,0,12,0,10.9,39564,9,0,130,-9,0.7,1,8.6,14,0,5,0,7,36.9,1637591,0,690,0,5,1525,20049,0,0,413,Crystal Palace,Bournemouth,Swansea,Burnley,Watford,8.7,7.9,8.9,10.8,10.3,7.2,9.7,8.1,6,10.7,8.5,7.8,8.9,8.9,9.2,10.6,6.6,9.6,8.7,9.8
Leroy,Sane,MID,MCI,7500000,0,24,0.444444444444444,5.92592592592593E-08,3.2E-06,0,29743,0,4,0,0,0,1,0,3.2,1602,-5,0,24,5,0.3,0,2.2,3,0,0,0,1,0.2,9692,0,0,0,0,392,201,0,0,93,Liverpool,Burnley,Everton,Tottenham,West Ham,0,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Yaya,Sanogo,FWD,ARS,4700000,0,0,0,0,0,0,8418,0,0,0,0,0,0,0,0,99,-3,0,0,3,0,0,0,0,0,0,0,0,0.1,3098,0,0,0,0,0,28,0,0,0,Crystal Palace,Bournemouth,Swansea,Burnley,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jeffrey,Schlupp,DEF,LEI,4800000,0,4,0.0740740740740741,1.54320987654321E-08,8.33333333333333E-07,0,14496,0,2,0,0,0,0,0,0.8,134,-2,0,4,2,0,0,0,0,0,0,0,0,0.2,1364,0,236,0,0,141,16,0,0,23,West Ham,Middlesbrough,Chelsea,Southampton,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kasper,Schmeichel,GLK,LEI,4900000,1,33,3.3,6.73469387755102E-07,6.73469387755102E-06,0,367456,0,15,0,41,0,0,0,6.7,2745,-1,0,33,1,0.1,0,0.6,3,0,2,0,0,5.7,71903,0,475,0,0,866,701,0,0,195,West Ham,Middlesbrough,Chelsea,Southampton,Burnley,4.9,2.7,3.7,3.3,2.2,3.1,2.6,4.6,4.3,3.8,3.7,4.7,3.9,2.5,3.3,4.4,2.9,4,2.8,4.8
Morgan,Schneiderlin,MID,MUN,4600000,0,3,0.0555555555555556,1.20772946859903E-08,6.52173913043478E-07,0,10996,0,1,0,0,0,0,0,0.7,82,-4,0,3,4,0,0,0,0,0,0,0,0,0.2,1780,0,317,0,0,14,112,0,0,9,Middlesbrough,West Ham,Liverpool,Stoke,Hull City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bastian,Schweinsteiger,MID,MUN,5100000,0,0,0,0,0,0,6203,0,0,0,0,0,0,0,0,67,-4,0,0,4,0,0,0,0,0,0,0,0,0.1,995,0,200,0,0,0,23,0,0,0,Middlesbrough,West Ham,Liverpool,Stoke,Hull City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Xherdan,Shaqiri,MID,STK,6200000,0,44,4,6.45161290322581E-07,7.09677419354839E-06,0,433528,1,7,0,0,0,3,0,7.1,9205,-3,0,44,3,0.2,0,1.2,5,0,5,0,0,3.6,228223,0,302,0,1,852,978,0,0,131,Chelsea,Watford,Sunderland,Man Utd,Everton,2.9,4.9,4.7,4.2,4.4,3.6,3.7,2.6,4.5,3,3.3,4,3.5,2.9,4.3,3.8,3.8,3.3,3,3.3
Luke,Shaw,DEF,MUN,5200000,0,28,0.518518518518518,9.97150997150997E-08,5.38461538461538E-06,0,821434,0,5,0,0,0,0,0,5.4,8341,-3,0,28,3,0,0,0,2,0,3,0,1,7.5,366919,0,92,0,1,525,91,0,0,132,Middlesbrough,West Ham,Liverpool,Stoke,Hull City,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
Ryan,Shawcross,DEF,STK,4900000,0,38,2.5,5.10204081632653E-07,7.75510204081633E-06,0,81453,3,25,0,0,0,0,0,7.8,2322,-1,0,38,1,0.3,0,1.4,2,0,3,0,2,1.7,60180,0,176,0,1,1350,240,0,0,233,Chelsea,Watford,Sunderland,Man Utd,Everton,1.9,2.4,1.6,1.8,2.4,2.2,2.4,2,2.4,2.1,2.2,1.4,1.7,2.9,2.7,2,3.3,2.1,3.4,2.5
,Sheyi Ojo,MID,LIV,4700000,0,0,0,0,0,0,840,0,0,0,0,0,0,0,0,8,-3,0,0,3,0,0,0,0,0,0,0,0,0,126,0,81,0,0,0,11,0,0,0,Man City,Sunderland,Man Utd,Swansea,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gylfi,Sigurdsson,MID,SWA,7500000,2,83,4.6,6.13333333333333E-07,1.10666666666667E-05,0,348335,1,41,0,0,0,5,0,11.1,50021,0,0,83,0,0.6,0,4.2,8,0,2,0,5,9.2,423411,0,586,0,2,1527,13690,0,0,318,Bournemouth,Crystal Palace,Arsenal,Liverpool,Southampton,6,4.5,3.8,2.8,5.2,3.7,6.4,3.4,6.6,4.5,3.9,5.6,4.8,3.7,4.9,5,4.6,5.5,5.4,5.2
David,Silva,MID,MCI,8700000,6,58,3.6,4.13793103448276E-07,6.66666666666667E-06,0,199615,2,17,0,0,0,1,0,6.7,2442,-3,0,58,3,0.6,0,5.6,5,0,4,0,5,2.2,61611,0,351,0,0,1335,2033,0,0,289,Liverpool,Burnley,Everton,Tottenham,West Ham,2,4.6,3.1,3.2,2.6,3.6,2.8,3.5,4.1,3.3,2.4,2.3,2.5,3.6,2.9,3.5,3.5,3,4.5,3.5
Danny,Simpson,DEF,LEI,4900000,0,29,1.8,3.6734693877551E-07,5.91836734693878E-06,0,73671,7,25,0,0,0,0,0,5.9,1697,-1,0,29,1,0,0,0.2,1,0,3,0,1,1.3,19052,0,390,0,0,1375,110,0,0,214,West Ham,Middlesbrough,Chelsea,Southampton,Burnley,2.3,1,1.5,1.3,0.9,1.2,0.9,2,1.8,1.8,1.5,2,1.6,0.9,1.2,1.9,1.1,1.6,1,2.1
Joshua,Sims,MID,SOU,4200000,0,7,0.12962962962963,3.08641975308642E-08,1.66666666666667E-06,0,5763,0,1,0,0,0,0,0,1.7,1064,-3,0,7,3,0,0,0.2,0,0,1,0,1,0.2,13651,0,0,0,0,115,3135,0,0,31,West Brom,Everton,Burnley,Leicester,Swansea,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Jerome,Sinclair,FWD,WAT,4800000,1,4,0.0740740740740741,1.54320987654321E-08,8.33333333333333E-07,0,15263,0,1,0,0,0,0,0,0.8,293,-2,0,4,2,0.2,0,0.8,0,0,0,0,0,0.3,6180,0,0,0,0,78,198,0,0,7,Tottenham,Stoke,Middlesbrough,Bournemouth,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Moussa,Sissoko,MID,TOT,6700000,5,28,0.518518518518518,7.73908236594804E-08,4.17910447761194E-06,0,11584,2,2,0,0,0,0,0,4.2,228,-3,0,28,3,0.5,0,3.2,0,0,4,0,3,0.1,11959,0,0,0,0,565,514,0,0,95,Watford,Chelsea,West Brom,Man City,Sunderland,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
Islam,Slimani,FWD,LEI,8300000,2,49,4.1,4.93975903614458E-07,5.90361445783133E-06,0,127829,1,14,0,0,0,4,0,5.9,5980,-2,0,49,2,0.3,0,2.8,4,0,4,0,3,0.9,144305,0,0,0,1,821,1346,0,0,160,West Ham,Middlesbrough,Chelsea,Southampton,Burnley,5.7,3.7,4.4,3.4,3.4,4.9,4.7,5.6,6,3.7,4,5.1,5.9,3.4,4.7,5.5,3.7,5.5,4.1,5.6
Chris,Smalling,DEF,MUN,5800000,0,20,0.37037037037037,6.38569604086846E-08,3.44827586206897E-06,0,48752,0,9,0,0,0,1,0,3.4,451,-2,0,20,2,0,0,0.2,0,0,1,0,0,1,16602,0,381,0,0,454,240,0,0,108,Middlesbrough,West Ham,Liverpool,Stoke,Hull City,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Adam,Smith,DEF,BOU,4800000,1,52,3.1,6.45833333333333E-07,1.08333333333333E-05,0,282000,5,31,0,0,0,1,0,10.8,12785,3,0,52,-3,0.4,0,2,3,0,4,0,3,10.1,569234,0,297,0,1,1530,4183,0,0,313,Swansea,Arsenal,Hull City,Watford,Crystal Palace,2.2,4.6,2.7,3.7,3.7,2.1,3.5,2.5,1.7,4.6,3.6,2.8,2.8,3.4,2.2,3.7,1.8,4.4,4.2,1.6
Bradley,Smith,DEF,BOU,4000000,1,1,0.0185185185185185,4.62962962962963E-09,2.5E-07,0,128508,1,4,0,0,0,0,0,0.3,1964,0,0,1,0,0.1,0,0.2,0,0,0,0,0,3,66965,0,35,0,0,156,1608,0,0,11,Swansea,Arsenal,Hull City,Watford,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Robert,Snodgrass,MID,HUL,5600000,2,74,4.4,7.85714285714286E-07,1.32142857142857E-05,0,424664,2,36,0,0,0,5,0,13.2,9084,1,0,74,-1,0.6,0,3.6,10,0,2,0,2,5.3,549597,0,0,0,2,1455,14980,0,0,276,Everton,West Brom,Bournemouth,Chelsea,Man Utd,5.1,4.1,5.6,3.2,4.3,3.5,3.1,6.2,4.5,5,4,4.5,5.2,3.4,4.1,5.7,3.8,6.6,4.3,4.5
Ramadan,Sobhi,MID,STK,4900000,1,13,0.240740740740741,4.91307634164777E-08,2.6530612244898E-06,0,35297,0,3,0,0,0,0,0,2.7,358,-6,0,13,6,0.1,0,0.6,0,0,1,0,1,0.4,10746,0,0,0,0,200,60,0,0,49,Chelsea,Watford,Sunderland,Man Utd,Everton,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Dominic,Solanke,FWD,CHE,5000000,0,0,0,0,0,0,346,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,452,0,0,0,0,0,21,0,0,0,Stoke,Tottenham,Leicester,Hull City,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Heung-Min,Son,MID,TOT,7100000,6,79,1.46296296296296,2.06051121544079E-07,1.11267605633803E-05,0,629557,1,7,0,0,0,6,0,11.1,18613,-4,0,79,4,0.6,0,4,6,0,5,0,5,5.3,795427,0,244,0,2,878,9733,0,0,227,Watford,Chelsea,West Brom,Man City,Sunderland,0.7,0.7,1,0.7,0.8,1.1,0.7,0.9,1,0.7,1,0.7,0.7,1.2,1.2,0.7,0.7,0.7,1,0.7
Pape,Souare,DEF,CRY,4200000,0,6,0.111111111111111,2.64550264550265E-08,1.42857142857143E-06,0,52164,0,3,0,0,0,0,0,1.4,217,-3,0,6,3,0,0,0,0,0,0,0,0,0.3,20311,0,354,0,0,270,36,0,0,37,Arsenal,Swansea,West Ham,Everton,Bournemouth,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Julian,Speroni,GLK,CRY,4300000,0,0,0,0,0,0,5871,0,0,0,0,0,0,0,0,109,-2,0,0,2,0,0,0,0,0,0,0,0,0.2,925,0,13,0,0,0,31,0,0,0,Arsenal,Swansea,West Ham,Everton,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Raphael,Spiegel,GLK,WHU,4000000,0,0,0,0,0,0,1313,0,0,0,0,0,0,0,0,141,0,0,0,0,0,0,0,0,0,0,0,0,0.2,5728,0,0,0,0,0,319,0,0,0,Leicester,Man Utd,Crystal Palace,Middlesbrough,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Junior,Stanislas,MID,BOU,5100000,1,53,0.981481481481482,1.92447349310094E-07,1.03921568627451E-05,0,89842,1,14,0,0,0,3,0,10.4,761,-4,0,53,4,0.1,0,0.4,6,0,3,0,4,0.6,103924,0,217,0,1,736,7888,0,0,186,Swansea,Arsenal,Hull City,Watford,Crystal Palace,0.5,0.5,0.5,0.7,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.8,0.5
Maarten,Stekelenburg,GLK,EVE,4900000,0,57,3.6,7.3469387755102E-07,1.16326530612245E-05,0,159567,2,20,0,35,0,0,0,11.6,20468,-1,0,57,1,0.5,0,2.4,3,0,3,0,0,3,198182,1,151,2,1,1413,254,0,0,255,Hull City,Southampton,Man City,Crystal Palace,Stoke,0,0,4,4,4.4,5.2,3.4,4.3,3.2,4.6,4.7,3.9,2.6,3.8,4.9,4.3,4,3.2,4.4,4.4
Jack,Stephens,DEF,SOU,4000000,0,0,0,0,0,0,8175,0,0,0,0,0,0,0,0,215,0,0,0,0,0,0,0,0,0,0,0,0,0.3,6960,0,0,0,0,0,56,0,0,0,West Brom,Everton,Burnley,Leicester,Swansea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Raheem,Sterling,MID,MCI,7600000,9,80,5,6.57894736842105E-07,1.05263157894737E-05,0,1099127,3,13,0,0,0,5,0,10.5,11744,-4,0,80,4,0.7,0,5,7,0,4,0,6,9.5,1315546,0,400,0,2,1300,42638,0,0,257,Liverpool,Burnley,Everton,Tottenham,West Ham,3.4,7.2,5.1,5.2,4.4,5.8,4.7,5.7,6.1,5.4,4.1,4,4.2,5.8,4.8,5.7,5.7,5,7,5.7
Kevin,Stewart,DEF,LIV,4300000,0,4,0.0740740740740741,1.72265288544358E-08,9.30232558139535E-07,0,4757,0,0,0,0,0,0,0,0.9,92,-2,0,4,2,0,0,0,0,0,0,0,0,0.1,2338,0,69,0,0,20,21,0,0,12,Man City,Sunderland,Man Utd,Swansea,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
John,Stones,DEF,MCI,4700000,1,25,1.8,3.82978723404255E-07,5.31914893617021E-06,0,995747,1,16,0,0,0,0,0,5.3,63666,-3,0,25,3,0.1,0,0.4,1,0,1,0,0,17,385655,0,336,0,0,1091,801,0,0,217,Liverpool,Burnley,Everton,Tottenham,West Ham,0,1.7,1.1,1.7,1.8,1.3,1.3,1,1,1.8,1.8,2.1,1.1,1.6,1.5,1.5,1.2,1.4,1.2,1.1
Maksymilian,Stryjek,GLK,SUN,4000000,0,0,0,0,0,0,1353,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0.1,3310,0,0,0,0,0,397,0,0,0,Burnley,Liverpool,Stoke,West Brom,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cristhian,Stuani,FWD,MID,4700000,2,33,2.8,5.95744680851064E-07,7.02127659574468E-06,0,363033,3,10,0,0,0,3,0,7,4244,-3,0,33,3,0.2,0,1,4,0,1,0,0,3.1,428238,0,0,0,1,697,4202,0,0,135,Man Utd,Leicester,Watford,West Ham,West Brom,2.2,3.6,2.3,3.2,2.9,2,2.8,3,2.4,3.3,2.6,3,3.3,3.6,2.7,1.9,2.8,1.8,2.8,2.5
Daniel,Sturridge,FWD,LIV,9700000,6,30,2.7,2.78350515463918E-07,3.09278350515464E-06,0,79418,1,4,0,0,0,1,0,3.1,1699,-3,0,30,3,0.2,0,2,1,0,1,0,4,0.9,58928,0,283,0,0,410,1575,0,0,91,Man City,Sunderland,Man Utd,Swansea,Chelsea,2.8,2.1,2,3.4,2.2,3.1,2.9,2.4,2.6,3.5,2.4,2.8,3,2.2,2.1,3,2.1,2.7,2.3,2.7
Mario,Suarez,MID,WAT,4500000,0,0,0,0,0,0,6898,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0.1,258,0,69,0,0,0,10,0,0,0,Tottenham,Stoke,Middlesbrough,Bournemouth,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Isaac,Success,MID,WAT,5700000,0,14,0.259259259259259,4.54840805717999E-08,2.45614035087719E-06,0,4060,1,2,0,0,0,1,0,2.5,131,-3,0,14,3,0.1,0,0.4,0,0,1,0,0,0,1913,0,0,0,0,257,9,0,0,48,Tottenham,Stoke,Middlesbrough,Bournemouth,Arsenal,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Andrew,Surman,MID,BOU,4600000,2,21,2.1,4.56521739130435E-07,4.56521739130435E-06,0,8451,1,16,0,0,0,0,0,4.6,42,-4,0,21,4,0.1,0,0.4,0,0,2,0,0,0.1,1658,0,385,0,0,875,61,0,0,153,Swansea,Arsenal,Hull City,Watford,Crystal Palace,1,1.2,1,2.2,1.5,1,1.3,1,1,1.6,1.9,1,1,1.4,1,2,1.4,1.7,2.5,1.1
Franck,Tabanou,DEF,SWA,4400000,0,0,0,0,0,0,1523,0,0,0,0,0,0,0,0,8,-1,0,0,1,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,2,0,0,0,Bournemouth,Crystal Palace,Arsenal,Liverpool,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dusan,Tadic,MID,SOU,7000000,1,38,2.5,3.57142857142857E-07,5.42857142857143E-06,0,214926,3,12,0,0,0,1,0,5.4,1009,-5,0,38,5,0.1,0,0.6,0,0,4,0,2,1.3,64024,0,564,0,0,973,398,0,0,134,West Brom,Everton,Burnley,Leicester,Swansea,2.2,1.5,1.5,2.9,1.6,1.9,2.1,1.5,1.8,2.2,1.2,2.6,1.9,1.5,1.6,1.2,2.2,1.2,1.8,2
Matt,Targett,DEF,SOU,4200000,0,6,0.111111111111111,2.64550264550265E-08,1.42857142857143E-06,0,35216,0,4,0,0,0,0,0,1.4,292,-3,0,6,3,0,0,0,0,0,0,0,0,0.3,13313,0,169,0,0,283,15,0,0,59,West Brom,Everton,Burnley,Leicester,Swansea,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
James,Tarkowski,DEF,BUR,4000000,0,5,0.0925925925925926,2.31481481481482E-08,1.25E-06,0,51699,1,3,0,0,0,0,0,1.3,2411,0,0,5,0,0.1,0,0.4,0,0,0,0,0,2.1,65073,0,0,0,0,112,656,0,0,26,Sunderland,Man City,Southampton,Arsenal,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Neil,Taylor,DEF,SWA,4200000,0,15,1.7,4.04761904761905E-07,3.57142857142857E-06,0,41622,1,23,0,0,0,0,0,3.6,1472,-3,0,15,3,0.4,0,1.6,0,0,1,0,1,0.5,16190,0,321,0,0,760,1406,0,0,122,Bournemouth,Crystal Palace,Arsenal,Liverpool,Southampton,1.8,1.3,2,1.3,1.8,1.1,1.1,0.9,1.7,1.3,1.1,1.3,1.6,1.6,1,1.8,0.8,1.4,0.8,1.5
Stuart,Taylor,GLK,SOU,4000000,0,0,0,0,0,0,1149,0,0,0,0,0,0,0,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0.1,3291,0,0,0,0,0,210,0,0,0,West Brom,Everton,Burnley,Leicester,Swansea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dionatan do Nascimento,Teixeira,DEF,STK,4000000,0,0,0,0,0,0,29998,0,0,0,0,0,0,0,0,330,0,0,0,0,0,0,0,0,0,0,0,0,0.5,3277,0,12,0,0,0,8,0,0,0,Chelsea,Watford,Sunderland,Man Utd,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
John,Terry,DEF,CHE,5200000,0,11,0.203703703703704,3.91737891737892E-08,2.11538461538462E-06,0,183877,1,4,0,0,0,0,0,2.1,838,-3,0,11,3,0,0,0,0,0,1,0,0,1.6,56838,0,228,0,0,367,68,0,0,66,Stoke,Tottenham,Leicester,Hull City,Liverpool,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
,Thomas Robson,DEF,SUN,4000000,0,0,0,0,0,0,3481,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0.1,5604,0,0,0,0,0,50,0,0,0,Burnley,Liverpool,Stoke,West Brom,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
