FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast
Wayne,Hennessey,GLK,CRY,4300000,3,20,0.392156862745098,9.11992704058367E-08,4.65116279069767E-06,0,109433,1,15,0,25,0,0,0,4.7,1212,-2,0,20,2,0.7,0,2.8,0,0,1,0,0,2.1,19946,0,266,0,0,720,1691,0,0,131,Watford,Arsenal,Swansea,West Ham,Everton,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Rouwen,Hennings,FWD,BUR,4500000,0,0,0,0,0,0,3728,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0.1,535,0,0,0,0,0,21,0,0,0,Middlesbrough,Sunderland,Man City,Southampton,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Markus,Henriksen,MID,HUL,5000000,0,14,0.274509803921569,5.49019607843137E-08,2.8E-06,0,778,1,10,0,0,0,0,0,2.8,33,-5,0,14,5,0.2,0,1,0,0,0,0,0,0,882,0,0,0,0,548,12,0,0,55,Man City,Everton,West Brom,Bournemouth,Chelsea,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Abel,Hernandez,FWD,HUL,5900000,0,24,2.4,4.06779661016949E-07,4.06779661016949E-06,0,127614,0,11,0,0,0,1,0,4.1,1206,-1,0,24,1,0,0,0,0,0,2,0,1,0.8,108181,0,0,0,0,671,30,0,0,47,Man City,Everton,West Brom,Bournemouth,Chelsea,0,0,1.8,2.4,1.4,1.7,2.5,1.9,3,1.9,2.8,1.6,2.7,2.2,2.1,1.8,2.4,1.5,2.7,2.3,2.4
Luis,Hernandez,DEF,LEI,4200000,0,3,0.0588235294117647,1.40056022408964E-08,7.14285714285714E-07,0,17718,1,8,0,0,0,0,0,0.7,313,-3,0,3,3,0,0,0.2,0,0,0,0,0,0.4,5460,0,0,0,0,327,179,0,0,50,Everton,West Ham,Middlesbrough,Chelsea,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ander,Herrera,MID,MUN,6300000,3,35,2.5,3.96825396825397E-07,5.55555555555556E-06,0,21055,2,11,0,0,0,0,0,5.6,2773,-2,0,35,2,0.6,0,3.6,4,0,4,0,2,0.8,33158,0,307,0,0,1104,5728,0,1,238,Sunderland,Middlesbrough,West Ham,Liverpool,Stoke,3.1,2.1,1.4,1.3,1.7,2.1,1.8,2.5,1.4,2.3,1.5,1.9,1.9,2.3,2.3,1.5,1.7,2.1,1.2,1.2,1.8
Jake,Hesketh,MID,SOU,4500000,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,122,0,0,0,0,0,8,0,0,0,Tottenham,West Brom,Everton,Burnley,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mateusz,Hewelt,GLK,EVE,4000000,0,0,0,0,0,0,444,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,1527,0,0,0,0,0,136,0,0,0,Leicester,Hull City,Southampton,Man City,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ben,Hinchcliffe,FWD,HUL,4500000,0,0,0,0,0,0,1643,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,2320,0,0,0,0,0,71,0,0,0,Man City,Everton,West Brom,Bournemouth,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tommie,Hoban,DEF,WAT,4000000,0,0,0,0,0,0,11449,0,0,0,0,0,0,0,0,152,0,0,0,0,0,0,0,0,0,0,0,0,0.2,1118,0,0,0,0,0,14,0,0,0,Crystal Palace,Tottenham,Stoke,Middlesbrough,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pierre-Emile,H?jbjerg,MID,SOU,4300000,2,23,0.450980392156863,1.04879160966712E-07,5.34883720930233E-06,0,100010,1,7,0,0,0,0,0,5.3,2062,-2,0,23,2,0.3,0,1.2,0,0,4,0,0,1.4,42150,0,0,0,0,802,649,0,0,144,Tottenham,West Brom,Everton,Burnley,Leicester,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Rob,Holding,DEF,ARS,4100000,0,7,0.137254901960784,3.34768053562889E-08,1.70731707317073E-06,0,62588,1,5,0,0,0,0,0,1.7,634,-4,0,7,4,0,0,0,0,0,1,0,0,0.5,41407,0,0,0,0,270,203,0,0,61,West Brom,Crystal Palace,Bournemouth,Swansea,Burnley,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Jose,Holebas,DEF,WAT,4800000,2,52,3.3,6.875E-07,1.08333333333333E-05,0,177371,7,28,0,0,0,2,0,10.8,9763,3,0,52,-3,0.5,0,2.2,6,0,3,0,3,7.8,463822,0,96,0,1,1404,11988,0,0,265,Crystal Palace,Tottenham,Stoke,Middlesbrough,Bournemouth,3.8,4.4,4,3.6,3,4.1,4.4,2.3,4.9,4.6,2.6,3.4,3.8,3.9,2.8,3.7,3.3,4.6,1.8,2.6,3.6
Mason,Holgate,DEF,EVE,4000000,0,17,0.333333333333333,8.33333333333333E-08,4.25E-06,0,252275,0,2,0,0,0,0,0,4.3,4165,-5,0,17,5,0.1,0,0.2,3,0,1,0,1,3.1,324460,0,0,0,0,294,4534,0,0,90,Leicester,Hull City,Southampton,Man City,Crystal Palace,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
George,Honeyman,MID,SUN,4500000,0,0,0,0,0,0,116,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,162,0,0,0,0,0,5,0,0,0,Man Utd,Burnley,Liverpool,Stoke,West Brom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tom,Huddlestone,MID,HUL,4600000,2,24,0.470588235294118,1.0230179028133E-07,5.21739130434783E-06,0,9589,2,20,0,0,0,0,0,5.2,149,-4,0,24,4,0.3,0,1.4,0,0,1,0,1,0.2,4321,0,0,0,0,886,114,0,0,140,Man City,Everton,West Brom,Bournemouth,Chelsea,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Noor,Husin,MID,CRY,4500000,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,4,0,0,0,Watford,Arsenal,Swansea,West Ham,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Robert,Huth,DEF,LEI,4900000,0,29,1.8,3.6734693877551E-07,5.91836734693878E-06,0,57352,5,27,0,0,0,0,0,5.9,8396,-1,0,29,1,0.1,0,0.6,0,0,3,0,1,1.3,44539,1,453,0,0,1427,134,0,0,203,Everton,West Ham,Middlesbrough,Chelsea,Southampton,0,2.5,0.9,1.4,1.1,0.9,1.2,0.9,2.1,1.9,1.8,1.5,2.1,1.7,0.9,1.1,2,1,1.7,0.9,2.1
Emerson,Hyndman,MID,BOU,4400000,0,0,0,0,0,0,1057,0,0,0,0,0,0,0,0,23,-1,0,0,1,0,0,0,0,0,0,0,0,0,535,0,0,0,0,0,7,0,0,0,Chelsea,Swansea,Arsenal,Hull City,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jordon,Ibe,MID,BOU,4900000,1,23,0.450980392156863,9.20368147258904E-08,4.69387755102041E-06,0,154547,0,13,0,0,0,0,0,4.6,1332,-6,1,23,6,0.1,0,0.6,0,0,3,0,0,1.3,24702,0,184,0,0,749,162,-1,0,95,Chelsea,Swansea,Arsenal,Hull City,Watford,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Zlatan,Ibrahimovic,FWD,MUN,11500000,12,95,5.9,5.1304347826087E-07,8.26086956521739E-06,0,1730988,5,16,0,0,0,11,0,8.4,2820,0,-3,95,0,0.7,0,8.2,18,0,6,0,2,40.6,1601946,0,0,0,4,1440,523944,3,0,322,Sunderland,Middlesbrough,West Ham,Liverpool,Stoke,8.7,7.7,7.3,8.3,7.4,8.3,6.9,8.3,7.7,8.2,6.5,7.3,7.9,8.4,7.1,6.8,6.9,8.3,7.5,6.3,7.8
Odion,Ighalo,FWD,WAT,6900000,2,33,2.4,3.47826086956522E-07,4.78260869565217E-06,0,313867,1,22,0,0,0,1,0,4.8,2946,-6,0,33,6,0.2,0,1.2,2,0,2,0,1,3,91615,0,709,0,0,1063,1352,0,0,72,Crystal Palace,Tottenham,Stoke,Middlesbrough,Bournemouth,2.5,2.5,1.8,2.2,1.3,1.8,3,1.6,2.8,2.4,1.3,2.2,2.8,2.3,1.4,2.9,2.5,2.5,1.8,1.6,2.5
Kelechi,Iheanacho,FWD,MCI,6500000,1,39,3.5,5.38461538461538E-07,6E-06,0,658411,0,6,0,0,0,3,0,5.9,53006,-5,1,39,5,0.1,0,0.6,6,0,1,0,3,4.8,739264,0,242,0,1,365,13025,-1,0,136,Hull City,Liverpool,Burnley,Everton,Tottenham,4.4,3.5,4.8,3.2,4.1,3.6,4.6,2.8,3.5,3.4,3.6,4.1,3.6,2.8,4.9,3,3.8,3.4,4.1,4.9,3.4
Giannelli,Imbula,MID,STK,4600000,5,21,0.411764705882353,8.95140664961637E-08,4.56521739130435E-06,0,12494,1,13,0,0,0,0,0,4.6,136,-4,0,21,4,0.5,0,2.4,1,0,2,0,1,0.2,4914,0,194,0,0,668,282,0,0,115,Liverpool,Chelsea,Watford,Sunderland,Man Utd,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Danny,Ings,FWD,LIV,5500000,0,0,0,0,0,0,22414,0,0,0,0,0,0,0,0,163,-5,0,0,5,0,0,0,0,0,0,0,0,0.2,3609,0,81,0,0,0,54,0,0,0,Stoke,Man City,Sunderland,Man Utd,Swansea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gokhan,Inler,MID,LEI,4400000,0,0,0,0,0,0,9469,0,0,0,0,0,0,0,0,62,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,3726,0,20,0,0,0,5,0,0,0,Everton,West Ham,Middlesbrough,Chelsea,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stephen,Ireland,MID,STK,4400000,0,0,0,0,0,0,418,0,0,0,0,0,0,0,0,11,-1,0,0,1,0,0,0,0,0,0,0,0,0,288,0,18,0,0,0,5,0,0,0,Liverpool,Chelsea,Watford,Sunderland,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lloyd,Isgrove,MID,SOU,4500000,0,0,0,0,0,0,124,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,142,0,0,0,0,0,3,0,0,0,Tottenham,West Brom,Everton,Burnley,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Branislav,Ivanovic,DEF,CHE,5700000,1,22,0.431372549019608,7.56793945648435E-08,3.85964912280702E-06,0,173880,2,9,0,0,0,0,0,3.9,2080,-3,0,22,3,0.1,0,0.8,2,0,1,0,1,3.2,32740,0,414,0,0,580,270,0,0,138,Bournemouth,Stoke,Tottenham,Leicester,Hull City,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Alex,Iwobi,MID,ARS,5800000,2,40,0.784313725490196,1.35226504394861E-07,6.89655172413793E-06,0,115895,1,9,0,0,0,1,0,6.9,1684,-2,0,40,2,0.3,0,2,2,0,4,0,3,0.7,87660,0,150,0,0,667,2899,0,0,159,West Brom,Crystal Palace,Bournemouth,Swansea,Burnley,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.4
Phil,Jagielka,DEF,EVE,4800000,0,33,2.4,5E-07,6.875E-06,0,220781,2,16,0,0,0,0,0,6.9,10009,-2,1,33,2,0,0,0.2,3,0,2,0,1,3.5,259342,0,221,0,0,1170,624,-1,1,213,Leicester,Hull City,Southampton,Man City,Crystal Palace,1.2,1.9,3.1,2.3,2,2.4,3,1.7,2.5,1.6,2.5,2.8,2.1,1.3,2.2,2.9,2.5,2.2,1.6,2.5,2.9
Eldin,Jakupovic,GLK,HUL,3900000,0,23,0.450980392156863,1.15635997988939E-07,5.8974358974359E-06,0,337945,0,7,0,21,0,0,0,5.9,10464,-1,0,23,1,0,0,0,0,0,1,0,0,18.3,472960,0,0,1,1,450,10668,0,0,114,Man City,Everton,West Brom,Bournemouth,Chelsea,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Daniel,James,MID,SWA,4500000,0,0,0,0,0,0,152,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,213,0,0,0,0,0,11,0,0,0,West Ham,Bournemouth,Crystal Palace,Arsenal,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matthew,James,MID,LEI,4500000,0,1,0.0196078431372549,4.35729847494553E-09,2.22222222222222E-07,0,73,0,0,0,0,0,0,0,0.2,17,0,0,1,0,0,0,0.2,0,0,0,0,0,0,129,0,0,0,0,1,20,0,0,3,Everton,West Ham,Middlesbrough,Chelsea,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daryl,Janmaat,DEF,WAT,4700000,1,19,0.372549019607843,7.92657488527326E-08,4.04255319148936E-06,0,9607,0,12,0,0,0,1,0,4,817,-3,0,19,3,0.2,0,1,0,0,0,0,1,0.2,14662,0,0,0,0,570,332,0,0,99,Crystal Palace,Tottenham,Stoke,Middlesbrough,Bournemouth,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Vincent,Janssen,FWD,TOT,7500000,0,32,2.5,3.33333333333333E-07,4.26666666666667E-06,0,107203,0,6,0,0,0,1,0,4.3,849,-5,0,32,5,0,0,0.2,3,0,1,0,2,0.9,58032,0,0,0,0,598,147,0,0,59,Southampton,Watford,Chelsea,West Brom,Man City,1.4,1.6,2.1,2.6,1.9,1.6,2.5,1.7,2.4,2.8,2.2,2.6,1.6,2.1,2.8,2.7,1.8,2.5,1.8,2.4,2.4
Adnan,Januzaj,MID,SUN,5300000,2,15,1.4,2.64150943396226E-07,2.83018867924528E-06,0,50983,1,16,0,0,0,0,0,2.8,653,-2,0,15,2,0.2,0,1.2,0,0,1,0,0,0.5,31825,0,33,0,0,709,106,0,1,58,Man Utd,Burnley,Liverpool,Stoke,West Brom,0,0.7,0.7,0.8,0.7,0.8,0.7,0.9,0.7,0.7,0.7,1.3,0.7,0.7,0.9,0.8,0.7,1.1,0.7,0.9,0.7
Mile,Jedinak,MID,CRY,4500000,0,2,2,4.44444444444444E-07,4.44444444444444E-07,0,25200,0,1,0,0,0,0,0,0.4,92,0,0,2,0,0,0,0,0,0,0,0,0,0.2,1153,0,118,0,0,90,17,0,0,8,Watford,Arsenal,Swansea,West Ham,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Carl,Jenkinson,DEF,ARS,5000000,0,2,0.0392156862745098,7.84313725490196E-09,4E-07,0,8822,0,1,0,0,0,0,0,0.4,455,0,0,2,0,0,0,0,0,0,0,0,0,0.1,9359,0,178,0,0,82,32,0,0,12,West Brom,Crystal Palace,Bournemouth,Swansea,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Glen,Johnson,DEF,STK,4700000,0,27,3,6.38297872340426E-07,5.74468085106383E-06,0,11206,1,11,0,0,0,0,0,5.7,865,-3,0,27,3,0.9,0,4.4,3,0,3,0,0,0.2,9682,0,324,0,0,754,1982,0,0,155,Liverpool,Chelsea,Watford,Sunderland,Man Utd,3.4,2.5,3.2,2.3,2.3,3.3,3,3,2.7,2.9,2.8,2.7,1.8,2.4,3.8,3.5,2.6,4.3,2.8,4,3.2
,Jonathan Benteke,FWD,CRY,4400000,0,1,0.0196078431372549,4.45632798573975E-09,2.27272727272727E-07,0,11350,0,0,0,0,0,0,0,0.2,385,-1,0,1,1,0,0,0,0,0,0,0,0,0.1,12965,0,0,0,0,7,316,0,0,3,Watford,Arsenal,Swansea,West Ham,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Billy,Jones,DEF,SUN,4400000,0,12,0.235294117647059,5.3475935828877E-08,2.72727272727273E-06,0,1262,3,14,0,0,0,0,0,2.7,145,-1,0,12,1,0.2,0,1,0,0,1,0,0,0,914,0,211,0,0,654,14,0,0,108,Man Utd,Burnley,Liverpool,Stoke,West Brom,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
David,Jones,MID,BUR,5000000,0,1,1,2E-07,2E-07,0,2900,1,1,0,0,0,0,0,0.2,11,0,0,1,0,0,0,0,0,0,0,0,0,0,112,0,0,0,0,86,2,0,0,8,Middlesbrough,Sunderland,Man City,Southampton,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Phil,Jones,DEF,MUN,4900000,6,24,0.470588235294118,9.60384153661465E-08,4.89795918367347E-06,0,13512,0,5,0,0,0,0,0,5,1297,-1,-1,24,1,0.8,0,4,2,0,2,0,0,3.2,130973,0,64,0,0,630,57564,1,0,142,Sunderland,Middlesbrough,West Ham,Liverpool,Stoke,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2
,Joselu,FWD,STK,5300000,0,0,0,0,0,0,6471,0,0,0,0,0,0,0,0,42,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,580,0,246,0,0,0,13,0,0,0,Liverpool,Chelsea,Watford,Sunderland,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Josh Robson,DEF,SUN,4000000,0,0,0,0,0,0,2555,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0.1,4587,0,0,0,0,0,42,0,0,0,Man Utd,Burnley,Liverpool,Stoke,West Brom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lukas,Jutkiewicz,FWD,BUR,4400000,0,2,0.0392156862745098,8.9126559714795E-09,4.54545454545455E-07,0,22393,0,0,0,0,0,0,0,0.5,584,-1,0,2,1,0,0,0,0,0,0,0,0,0.5,8956,0,0,0,0,13,141,0,0,5,Middlesbrough,Sunderland,Man City,Southampton,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Christian,Kabasele,DEF,WAT,4800000,2,15,0.294117647058824,6.12745098039216E-08,3.125E-06,0,2283,0,8,0,0,0,1,0,3.1,69,-2,0,15,2,0.5,0,2.6,1,0,0,0,0,0.1,945,0,0,0,0,282,75,0,0,53,Crystal Palace,Tottenham,Stoke,Middlesbrough,Bournemouth,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Younes,Kaboul,DEF,WAT,4400000,1,25,2.3,5.22727272727273E-07,5.68181818181818E-06,0,26017,1,17,0,0,0,0,0,5.7,826,-1,0,25,1,0.1,0,0.4,0,0,3,0,0,0.7,23436,0,231,0,0,879,377,0,0,158,Crystal Palace,Tottenham,Stoke,Middlesbrough,Bournemouth,2.2,2.6,2.4,2.1,1.7,2.9,2.7,1.2,3.2,2.8,1.4,1.9,2.2,2.3,1.5,2.2,1.9,2.8,1.2,1.5,2.1
Sullay,Kaikai,MID,CRY,4500000,0,0,0,0,0,0,2167,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,130,0,9,0,0,0,3,0,0,0,Watford,Arsenal,Swansea,West Ham,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Harry,Kane,FWD,TOT,11100000,2,66,5.5,4.95495495495495E-07,5.94594594594595E-06,0,855144,0,9,0,0,0,7,0,5.8,142288,1,2,66,-1,0.4,0,4.2,11,0,5,0,1,17.5,886195,0,1053,0,2,1010,27834,-2,0,260,Southampton,Watford,Chelsea,West Brom,Man City,5,5.6,6.7,7.8,6.3,5.6,7.6,5.9,7.5,8.2,6.5,7.8,5.5,6.1,8.1,8,5.6,7.6,5.9,7.3,6.1
N'Golo,Kante,MID,CHE,4700000,2,44,2.6,5.53191489361702E-07,9.36170212765957E-06,0,665580,5,11,0,0,0,1,0,9.4,45342,-3,0,44,3,0.4,0,2,0,0,10,0,0,12.1,186938,0,501,0,0,1530,2643,0,0,265,Bournemouth,Stoke,Tottenham,Leicester,Hull City,0,2,1.3,1.9,2.3,1.3,1.4,1.7,2.3,1.5,2.6,1.8,1.9,1.6,1.6,2,2.2,1.7,2.3,1.8,3.3
Bartosz,Kapustka,MID,LEI,5100000,0,0,0,0,0,0,5532,0,0,0,0,0,0,0,0,31,-4,0,0,4,0,0,0,0,0,0,0,0,0.1,424,0,0,0,0,0,7,0,0,0,Everton,West Ham,Middlesbrough,Chelsea,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Loris,Karius,GLK,LIV,4700000,0,32,3.2,6.80851063829787E-07,6.80851063829787E-06,0,54441,0,12,0,20,0,0,0,6.7,9667,-3,1,32,3,0.3,0,1.6,0,0,3,0,0,1.2,76324,0,0,0,0,900,401,-1,0,153,Stoke,Man City,Sunderland,Man Utd,Swansea,4.3,3.4,2.3,2.2,3.5,3.2,3.2,4.1,1.8,4.4,4.2,2.8,3.8,4.3,3.9,3.1,3.6,2.7,4.4,3.8,3.4
Michael,Keane,DEF,BUR,4900000,1,43,2.5,5.10204081632653E-07,8.77551020408163E-06,0,59203,1,28,0,0,0,1,0,8.8,4305,-1,0,43,1,0.2,0,1.2,2,0,3,0,0,2.5,103175,0,0,0,1,1530,2172,0,0,297,Middlesbrough,Sunderland,Man City,Southampton,Arsenal,2.6,2.8,1.5,3.4,2.8,2.5,1.5,2.4,1.8,1.4,2,1.2,3.2,3.3,1.6,1.4,2.1,1.8,2.8,1.6,3.8
Will,Keane,FWD,HUL,4500000,0,8,0.156862745098039,3.48583877995643E-08,1.77777777777778E-06,0,32948,0,10,0,0,0,0,0,1.8,1175,0,0,8,0,0,0,0,0,0,1,0,0,0.3,39362,0,0,0,0,280,77,0,0,9,Man City,Everton,West Brom,Bournemouth,Chelsea,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Martin,Kelly,DEF,CRY,4400000,2,19,1.2,2.72727272727273E-07,4.31818181818182E-06,0,27122,2,25,0,0,0,0,0,4.3,1003,-1,0,19,1,0.2,0,0.8,0,0,0,0,1,0.6,35577,0,96,0,0,1028,731,0,0,138,Watford,Arsenal,Swansea,West Ham,Everton,0.6,1.3,0.7,1,0.7,0.7,0.7,1,0.6,0.7,0.9,0.7,0.6,0.8,1.2,0.6,0.9,0.9,0.6,0.8,0.6
,Kenedy,MID,WAT,5100000,0,1,0.0196078431372549,3.84467512495194E-09,1.96078431372549E-07,0,2071,0,0,0,0,0,0,0,0.2,18,-4,0,1,4,0,0,0,0,0,0,0,0,0,1140,0,86,0,0,16,15,0,0,2,Crystal Palace,Tottenham,Stoke,Middlesbrough,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jonjoe,Kenny,DEF,EVE,4000000,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,118,0,0,0,0,0,118,0,0,0,Leicester,Hull City,Southampton,Man City,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wahbi,Khazri,MID,SUN,6000000,1,12,0.235294117647059,3.92156862745098E-08,2E-06,0,10945,2,11,0,0,0,0,0,2,96,-5,1,12,5,0.1,0,0.4,0,0,1,0,0,0.1,824,0,172,0,0,436,15,-1,0,34,Man Utd,Burnley,Liverpool,Stoke,West Brom,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
,Ki Sung-yueng,MID,SWA,5000000,0,17,0.333333333333333,6.66666666666667E-08,3.4E-06,0,4327,0,14,0,0,0,0,0,3.4,65,-5,0,17,5,0,0,0,0,0,1,0,0,0,1036,0,241,0,0,546,17,0,0,101,West Ham,Bournemouth,Crystal Palace,Arsenal,Liverpool,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Michael,Kightly,MID,BUR,4200000,1,6,0.117647058823529,2.80112044817927E-08,1.42857142857143E-06,0,15535,0,1,0,0,0,0,0,1.4,1686,-3,0,6,3,0.1,0,0.4,0,0,0,0,0,0.7,20488,0,0,0,0,104,1445,0,0,20,Middlesbrough,Sunderland,Man City,Southampton,Arsenal,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
