FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW9Forecast,GW10Forecast,GW11Forecast,GW12Forecast,GW13Forecast,GW14Forecast,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast
Gael,Clichy,DEF,MCI,5400000,2,12,3,5.55555555555556E-07,2.22222222222222E-06,0,33388,0,3,0,0,0,0,0,2.2,1277,-1,0,12,1,0.1,0,0.7,0,0,1,0,0,1.2,11526,0,166,0,0,349,811,0,0,79,Southampton,West Brom,Middlesbrough,Crystal Palace,Burnley,3.7,2.8,2.6,3.5,2.2,3.1,1.7,2.9,4.1,3.1,3.4,4,2.1,3.9,3.8,2.9,2.3,2.5,2.6,4.4,4.5,3.9,2,2.9,2.5,3.3,2.6,3.7,3.7,2.7
Sam,Clucas,MID,HUL,4800000,1,15,1.9,3.95833333333333E-07,3.125E-06,0,2417,2,20,0,0,0,0,0,3.1,133,-2,1,15,2,0.4,0,1.7,0,0,1,0,0,0.1,921,0,0,0,0,702,26,-1,0,132,Stoke,Watford,Southampton,Sunderland,West Brom,1.1,1.5,1.1,1.7,1,2,1,1,1.2,1,1,1.3,1.5,1,1.5,1,1,1.5,1.3,1,1.2,1,1.2,1,1.3,1,1.1,1.5,1.4,1
Nathaniel,Clyne,DEF,LIV,5500000,9,24,3,5.45454545454545E-07,4.36363636363636E-06,0,170310,0,10,0,0,0,0,0,4.4,7129,0,0,24,0,0.8,0,4.3,3,0,1,0,1,9.7,140172,0,387,0,1,720,34079,0,0,144,West Brom,Crystal Palace,Watford,Southampton,Sunderland,3.4,3.4,3,2.4,3.5,2.2,4.2,2.5,2,4.4,3.1,2.5,1.9,2.9,3.1,3,3.9,1.6,4.2,4,2,3.1,4.5,3.5,2.7,3.8,2.6,3.8,3.7,2.6
Seamus,Coleman,DEF,EVE,5500000,1,23,4.6,8.36363636363636E-07,4.18181818181818E-06,0,92816,1,4,0,0,0,1,0,4.2,5285,0,0,23,0,0.4,0,2.3,4,0,1,0,0,5,158122,0,327,0,1,450,15085,0,0,103,Burnley,West Ham,Chelsea,Swansea,Southampton,4.4,6.4,4,5.3,4.9,4.8,5.1,6.2,6.9,3.6,5.8,6.6,5.6,6.1,5.5,6.9,5.1,6.2,5.3,6,5.4,5.3,4,6.6,6.9,5.8,5.6,5.4,5.4,6
James,Collins,DEF,WHU,4500000,0,17,2.8,6.22222222222222E-07,3.77777777777778E-06,0,178687,1,14,0,0,0,1,0,3.8,24332,0,0,17,0,0.2,0,0.7,2,0,1,0,0,7.7,311156,0,217,0,1,540,3569,0,0,114,Sunderland,Everton,Stoke,Tottenham,Man Utd,2.9,2.2,3.9,2.8,2,3.6,3.5,3.4,2.4,2.8,1.8,2,3.1,2.6,2.5,2.6,2.8,2.7,2.5,2.3,3.2,3.1,3.9,2.3,2.7,2.5,3.6,3.3,4,2.2
Lewis,Cook,MID,BOU,4300000,0,2,0.0833333333333333,1.93798449612403E-08,4.65116279069767E-07,0,12719,0,3,0,0,0,0,0,0.5,1657,-2,0,2,2,0,0,0,0,0,0,0,0,0.4,5884,0,0,0,0,80,218,0,0,10,Tottenham,Middlesbrough,Sunderland,Stoke,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Steve,Cook,DEF,BOU,4900000,9,29,3.6,7.3469387755102E-07,5.91836734693878E-06,0,9415,1,12,0,0,0,1,0,5.9,870,-1,0,29,1,1.2,0,6,4,0,2,0,0,0.7,13071,0,443,0,1,720,4046,0,0,163,Tottenham,Middlesbrough,Sunderland,Stoke,Arsenal,5.3,2.5,4.9,3.3,3.7,5.4,2,5.2,5.2,1.8,2.7,5.3,3.1,4.3,5.2,2,4.5,2.7,1.8,5.4,4.2,2.4,3.1,4.5,2.6,3.9,2.5,5.4,5.4,1.8
Francis,Coquelin,MID,ARS,4300000,1,9,0.375,8.72093023255814E-08,2.09302325581395E-06,0,60510,2,6,0,0,0,0,0,2.1,3613,-2,0,9,2,0.2,0,0.7,0,0,1,0,0,1.9,40033,0,246,0,0,414,7184,0,0,48,Middlesbrough,Sunderland,Tottenham,Man Utd,Bournemouth,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Jack,Cork,MID,SWA,4800000,2,16,2,4.16666666666667E-07,3.33333333333333E-06,0,2895,1,14,0,0,0,0,0,3.3,161,-2,0,16,2,0.4,0,1.7,0,0,1,0,0,0.1,995,0,376,0,0,668,64,0,0,122,Watford,Stoke,Man Utd,Everton,Crystal Palace,1.1,1.3,1.3,1.2,1,1,1.7,1.3,2.1,1,1.7,1.5,1,1,1.2,1,2,1,1.8,1.6,1,1.4,1,1.3,1.6,1.3,1.5,1.2,1.8,1
,Costa,FWD,CHE,10200000,9,55,6.9,6.76470588235294E-07,5.3921568627451E-06,0,329638,4,9,0,0,0,7,0,5.4,21609,7,-1,55,-7,0.7,0,7.3,9,0,3,0,2,34.6,1315919,0,533,0,2,709,134386,1,0,208,Man Utd,Southampton,Everton,Middlesbrough,Tottenham,9.2,7.5,9.9,9.1,9.7,7.9,9.8,8.1,8.9,10.4,10.1,7,7.1,9.1,7.8,9,7.3,9.3,8.5,9.5,8.1,9.4,10.3,6.9,7.6,10.3,7.6,9.3,8.5,10.1
Thibaut,Courtois,GLK,CHE,5500000,6,26,3.3,6E-07,4.72727272727273E-06,0,141231,1,9,0,11,0,0,0,4.7,7248,0,0,26,0,0.9,0,4.7,0,0,3,0,0,8.3,84014,0,230,0,0,720,2047,0,0,113,Man Utd,Southampton,Everton,Middlesbrough,Tottenham,3,2.9,3.6,3,4.4,2.3,3.9,3,4,4.9,4.8,3.1,2,3.4,3.7,4.6,2.5,3.4,4.1,3.4,3.9,4.3,3.6,2.6,2.2,4.3,2.4,3,3.2,4
Philippe,Coutinho,MID,LIV,8300000,3,46,1.91666666666667,2.30923694779116E-07,5.5421686746988E-06,0,548690,1,7,0,0,0,3,0,5.5,34402,3,0,46,-3,0.8,0,6.3,6,0,2,0,3,34.9,1108793,0,459,0,2,576,48671,0,0,173,West Brom,Crystal Palace,Watford,Southampton,Sunderland,1.3,1.1,1.4,1,1.9,1,1.2,1.6,1,1.5,1.2,1.3,1.1,1.4,1.3,1.2,1.3,1,1,2,1,1.4,1.9,1,1,1.2,1.1,1.5,1,1.7
Aaron,Cresswell,DEF,WHU,5300000,6,6,0.25,4.71698113207547E-08,1.13207547169811E-06,0,8514,0,0,0,0,0,0,0,1.1,482,-2,0,6,2,0.4,0,2,0,0,1,0,1,0.2,3186,0,514,0,0,74,2267,0,1,23,Sunderland,Everton,Stoke,Tottenham,Man Utd,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Peter,Crouch,FWD,STK,4800000,0,4,0.166666666666667,3.47222222222222E-08,8.33333333333333E-07,0,22831,0,2,0,0,0,0,0,0.8,1176,-2,0,4,2,0.1,0,0.7,0,0,0,0,0,0.6,10367,0,47,0,0,108,818,0,0,7,Hull City,Swansea,West Ham,Bournemouth,Watford,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Juan,Cuadrado,MID,CHE,6900000,0,0,0,0,0,0,50080,0,0,0,0,0,0,0,0,633,-1,0,0,1,0,0,0,0,0,0,0,0,0.7,622,0,8,0,0,0,7,0,0,0,Man Utd,Southampton,Everton,Middlesbrough,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Josh,Cullen,MID,WHU,4400000,0,0,0,0,0,0,3454,0,0,0,0,0,0,0,0,143,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,643,0,0,0,0,0,21,0,0,0,Sunderland,Everton,Stoke,Tottenham,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Charlie,Daniels,DEF,BOU,4900000,13,32,4,8.16326530612245E-07,6.53061224489796E-06,0,65061,1,12,0,0,0,1,0,6.5,2479,-1,0,32,1,1.3,0,6.3,4,0,2,0,1,4.1,61617,0,491,0,1,720,49611,0,0,160,Tottenham,Middlesbrough,Sunderland,Stoke,Arsenal,6,3,5.6,3.7,4.1,6,2.4,5.9,5.9,2.2,3.2,5.9,3.6,5,5.9,2.4,5.2,3.2,2.1,6,4.9,2.9,3.5,5.2,3.1,4.5,3,6,6,2
Scott,Dann,DEF,CRY,5400000,0,22,4.4,8.14814814814815E-07,4.07407407407407E-06,0,190416,1,5,0,0,0,2,0,4.1,9592,-1,0,22,1,0,0,0,1,0,0,0,0,4.1,68925,0,480,0,1,450,1359,0,0,94,Leicester,Liverpool,Burnley,Man City,Swansea,3.9,6.1,4.7,4.7,5.6,5.7,6,3.9,4.7,5.4,6.2,4.4,6.1,4.7,4.8,5.3,5.9,4,5.6,5.9,4.5,4.3,5.2,5.4,5.7,5.7,6,4.5,4.5,4.3
Tendayi,Darikwa,DEF,BUR,4300000,0,0,0,0,0,0,1173,0,0,0,0,0,0,0,0,66,-2,0,0,2,0,0,0,0,0,0,0,0,0,260,0,0,0,0,0,17,0,0,0,Everton,Man Utd,Crystal Palace,West Brom,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matteo,Darmian,DEF,MUN,5000000,0,0,0,0,0,0,49096,0,0,0,0,0,0,0,0,786,-5,1,0,5,0,0,0,0,0,0,0,0,0.6,721,0,257,0,0,0,39,-1,0,0,Chelsea,Burnley,Swansea,Arsenal,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,David Luiz,DEF,CHE,6000000,6,14,0.583333333333333,9.72222222222222E-08,2.33333333333333E-06,0,22150,0,5,0,0,0,0,0,2.3,1476,0,0,14,0,0.7,0,4.3,0,0,2,0,0,1.2,47170,0,0,0,0,360,6833,0,0,95,Man Utd,Southampton,Everton,Middlesbrough,Tottenham,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.3,0.3,0.3,0.3,0.6,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
Ben,Davies,DEF,TOT,4900000,2,10,0.416666666666667,8.50340136054422E-08,2.04081632653061E-06,0,7494,1,2,0,0,0,0,0,2,389,-1,0,10,1,0.3,0,1.3,0,0,1,0,0,0.3,5870,0,192,0,0,284,689,0,0,56,Bournemouth,Leicester,Arsenal,West Ham,Chelsea,0.2,0.2,0.3,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.4,0.2,0.2,0.2
Curtis,Davies,DEF,HUL,5000000,-1,17,2.1,4.2E-07,3.4E-06,0,59862,1,20,0,0,0,0,0,3.4,7881,0,0,17,0,0,0,0,3,0,1,0,1,2.6,95716,0,0,0,1,720,610,0,0,165,Stoke,Watford,Southampton,Sunderland,West Brom,2.4,1.9,1.8,1.9,1.5,1.9,1.8,2,2.9,1.4,1.4,2,2.4,1.4,1.4,2.6,3.1,2,1.3,1.2,1.5,2.4,1.1,1.5,2.6,1.3,1.8,1.6,2.5,1.9
Tom,Davies,MID,EVE,4400000,0,2,0.0833333333333333,1.89393939393939E-08,4.54545454545455E-07,0,1062,0,0,0,0,0,0,0,0.5,74,-1,0,2,1,0,0,0,0,0,0,0,0,0,959,0,0,0,0,18,47,0,0,6,Burnley,West Ham,Chelsea,Swansea,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Steven,Davis,MID,SOU,5200000,5,21,2.6,5E-07,4.03846153846154E-06,0,28198,1,7,0,0,0,0,0,4,1190,-3,1,21,3,0.7,0,3.7,0,0,3,0,1,0.7,2666,0,535,0,0,696,290,-1,0,128,Man City,Chelsea,Hull City,Liverpool,Everton,1.3,2.2,1.9,1.7,2.3,1.8,2.7,1.6,1.3,2.1,2.1,1.4,1.5,3.4,2.1,2,2.2,1.4,1.9,2.5,1.3,3,2,1.5,2,1.3,1.9,1.3,2.6,2.4
Craig,Dawson,DEF,WBA,4900000,2,20,2.5,5.10204081632653E-07,4.08163265306122E-06,0,43720,3,8,0,0,0,0,0,4.1,2879,-1,0,20,1,0.4,0,2,1,0,2,0,0,1.9,9860,0,433,0,0,720,452,0,0,113,Liverpool,Man City,Leicester,Burnley,Hull City,3,2.1,1.5,2.9,2.6,2,1.6,2,1.7,3.4,2.1,2,2.3,2.5,2.2,3.4,3.4,3.3,2.7,1.8,3.2,1.6,2.2,2.7,3.6,1.7,2.7,1.8,2.1,2.4
Michael,Dawson,DEF,HUL,4400000,0,0,0,0,0,0,828,0,0,0,0,0,0,0,0,38,-1,0,0,1,0,0,0,0,0,0,0,0,0,442,0,0,0,0,0,180,0,0,0,Stoke,Watford,Southampton,Sunderland,West Brom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kevin,De Bruyne,MID,MCI,10700000,0,49,7,6.54205607476636E-07,4.57943925233645E-06,0,619281,1,6,0,0,0,2,0,4.6,6992,2,-1,49,-2,0.3,1,3.3,9,0,1,0,6,10.1,728240,0,546,0,2,600,77899,1,0,205,Southampton,West Brom,Middlesbrough,Crystal Palace,Burnley,9.7,7.7,9.3,8.4,7.4,9.1,7.4,9.2,6.8,8.9,5.1,10.5,7.3,8.8,7.6,9.2,6.1,9.8,8.4,9.7,7.9,6.2,6.4,8.4,6.9,8.9,9.4,8.8,10.5,8.6
David,de Gea,GLK,MUN,5500000,8,30,3.8,6.90909090909091E-07,5.45454545454545E-06,0,386999,0,8,0,21,0,0,0,5.5,27239,0,0,30,0,0.8,0,4.3,1,0,3,0,0,40.3,191791,0,368,0,0,720,8328,0,0,136,Chelsea,Burnley,Swansea,Arsenal,West Ham,3.2,5.2,4.3,5,5.1,3.4,5.1,5.2,4.3,4.6,3.5,5,5.5,4.8,3.9,2.9,3.9,3.3,5.7,4,4.1,4.4,4.1,4.1,4.1,3.5,3.8,5.2,4.2,4.9
Ritchie,de Laet,DEF,LEI,4400000,0,0,0,0,0,0,5213,0,0,0,0,0,0,0,0,87,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,198,0,129,0,0,0,1,0,0,0,Crystal Palace,Tottenham,West Brom,Watford,Middlesbrough,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Carlos,De Pena,MID,MID,4300000,0,0,0,0,0,0,6052,0,0,0,0,0,0,0,0,694,-2,0,0,2,0,0,0,0,0,0,0,0,0.2,8113,0,0,0,0,0,193,0,0,0,Arsenal,Bournemouth,Man City,Chelsea,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marten,de Roon,MID,MID,4400000,1,8,0.333333333333333,7.57575757575757E-08,1.81818181818182E-06,0,7170,2,7,0,0,0,0,0,1.8,379,-1,0,8,1,0.3,0,1.3,0,0,0,0,0,0.2,4415,0,0,0,0,412,77,0,0,54,Arsenal,Bournemouth,Man City,Chelsea,Leicester,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Julien,de Sart,MID,MID,4300000,0,0,0,0,0,0,1993,0,0,0,0,0,0,0,0,121,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,1673,0,0,0,0,0,180,0,0,0,Arsenal,Bournemouth,Man City,Chelsea,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mathieu,Debuchy,DEF,ARS,4700000,0,0,0,0,0,0,7062,0,0,0,0,0,0,0,0,254,-3,1,0,3,0,0,0,0,0,0,0,0,0.3,1089,0,11,0,0,0,77,-1,0,0,Middlesbrough,Sunderland,Tottenham,Man Utd,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Troy,Deeney,FWD,WAT,7100000,2,32,4,5.63380281690141E-07,4.50704225352113E-06,0,143135,3,13,0,0,0,3,0,4.5,20697,1,0,32,-1,0.6,0,4.3,4,0,1,0,1,8.4,289128,0,629,0,1,707,29514,0,0,116,Swansea,Hull City,Liverpool,Leicester,Stoke,5.7,4.8,4.7,5.5,5.1,4.7,4.2,4.7,5.2,4.3,4.1,4.9,4.1,3.5,4.3,5.4,4,4.7,4.5,4.1,5.1,5.3,4.4,3.6,4.8,5.9,5.3,3.8,4,5.1
Jermain,Defoe,FWD,SUN,7300000,2,40,5,6.84931506849315E-07,5.47945205479452E-06,0,325820,0,14,0,0,0,4,0,5.5,45721,3,0,40,-3,0.8,0,5.7,8,0,0,0,0,13.7,606868,0,595,0,2,712,41674,0,0,107,West Ham,Arsenal,Bournemouth,Hull City,Liverpool,6.5,5.5,4.5,6.4,5.9,7.5,6.8,6.7,6.4,5.1,5.1,7.4,7.2,6,6.1,6.4,6.6,5,7.2,6.6,7.5,6.3,4.8,5.7,6.8,5.5,7.5,7,6.5,5.3
Steven,Defour,MID,BUR,6000000,0,33,4.7,7.83333333333333E-07,5.5E-06,0,15619,1,4,0,0,0,1,0,5.5,8650,0,0,33,0,0.8,0,5,6,0,3,0,3,0.5,26867,0,0,0,0,431,346,0,0,127,Everton,Man Utd,Crystal Palace,West Brom,Man City,0,4,5.4,3.4,5.3,3.5,6.9,3.4,2.6,6.5,7,2.5,6.1,2.6,7,4.1,5.6,4.2,4.4,2.4,4.6,5.5,6.1,5.4,3.2,6.2,3.9,5.5,2.5,5.3
Damien,Delaney,DEF,CRY,5000000,2,17,2.1,4.2E-07,3.4E-06,0,20416,1,8,0,0,0,0,0,3.4,1131,0,0,17,0,0.3,0,1.7,0,0,1,0,0,0.8,6839,0,366,0,0,666,360,0,0,108,Leicester,Liverpool,Burnley,Man City,Swansea,1.2,2.7,1.5,1.5,1.9,2,2.1,1.2,1.5,1.8,3,1.4,2.9,1.5,1.6,1.8,2.5,1.2,1.9,2.1,1.4,1.3,1.7,2.6,2,2.5,2.1,1.4,1.4,1.3
Fabian,Delph,MID,MCI,4700000,0,2,0.0833333333333333,1.77304964539007E-08,4.25531914893617E-07,0,5751,0,1,0,0,0,0,0,0.4,156,-3,0,2,3,0,0,0,0,0,0,0,0,0.1,1284,0,156,0,0,30,14,0,0,4,Southampton,West Brom,Middlesbrough,Crystal Palace,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mousa,Dembele,MID,TOT,5400000,0,3,0.125,2.31481481481481E-08,5.55555555555556E-07,0,5630,1,1,0,0,0,0,0,0.6,210,-1,0,3,1,0,0,0,0,0,1,0,0,0.1,3497,0,473,0,0,99,324,0,0,22,Bournemouth,Leicester,Arsenal,West Ham,Chelsea,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Jason,Denayer,DEF,SUN,4800000,0,4,0.166666666666667,3.47222222222222E-08,8.33333333333333E-07,0,2419,1,2,0,0,0,0,0,0.8,192,-2,0,4,2,0.1,0,0.7,0,0,0,0,0,0.1,545,0,0,0,0,195,11,0,0,32,West Ham,Arsenal,Bournemouth,Hull City,Liverpool,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Memphis,Depay,MID,MUN,7200000,0,2,0.0833333333333333,1.15740740740741E-08,2.77777777777778E-07,0,6214,1,1,0,0,0,0,0,0.3,138,-3,0,2,3,0,0,0.3,0,0,0,0,0,0.2,590,0,259,0,0,15,29,0,0,3,Chelsea,Burnley,Swansea,Arsenal,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gerard,Deulofeu,MID,EVE,6100000,1,8,0.333333333333333,5.46448087431694E-08,1.31147540983607E-06,0,119654,0,2,0,0,0,0,0,1.3,2051,-4,0,8,4,0.1,0,0.7,0,0,0,0,0,1.2,17577,0,283,0,0,278,190,0,0,25,Burnley,West Ham,Chelsea,Swansea,Southampton,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Mohamed,Diame,MID,HUL,5500000,0,0,0,0,0,0,594,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,2,0,0,0,Stoke,Watford,Southampton,Sunderland,West Brom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eric,Dier,MID,TOT,5200000,1,13,0.541666666666667,1.04166666666667E-07,2.5E-06,0,326565,1,3,0,0,0,0,0,2.5,10914,-3,0,13,3,0.1,0,0.7,0,0,3,0,0,5.9,16765,0,526,0,0,451,497,0,0,57,Bournemouth,Leicester,Arsenal,West Ham,Chelsea,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
Adama,Diomande,FWD,HUL,4600000,1,19,2.4,5.21739130434783E-07,4.1304347826087E-06,0,198914,0,9,0,0,0,1,0,4.1,16957,1,0,19,-1,0.3,0,1.3,2,0,2,0,0,7.2,356924,0,0,0,0,484,18539,0,0,55,Stoke,Watford,Southampton,Sunderland,West Brom,2.2,2.5,1.9,2.7,1.8,2.7,1.8,1.7,2.6,2.2,1.7,2.4,2.5,2,1.9,2.4,2.1,2.4,1.8,2.1,1.9,2,1.7,2.4,2.5,1.8,1.9,2.4,2.6,1.6
Mame Biram,Diouf,FWD,STK,5800000,0,8,1.6,2.75862068965517E-07,1.37931034482759E-06,0,21921,0,9,0,0,0,0,0,1.4,848,-2,0,8,2,0.1,0,0.3,0,0,0,0,0,0.4,7927,0,245,0,0,261,551,0,0,21,Hull City,Swansea,West Ham,Bournemouth,Watford,1.7,1.4,1.2,1.6,1.1,1.6,0.9,1.2,1.7,1,0.8,1.2,1.2,1,1.1,1,1.2,0.8,1.1,1,1.3,0.8,0.8,1.6,1.6,1.4,1.3,0.8,0.9,0.8
Brice,Dja Djedje,DEF,WAT,4400000,0,0,0,0,0,0,994,0,0,0,0,0,0,0,0,30,-1,0,0,1,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,3,0,0,0,Swansea,Hull City,Liverpool,Leicester,Stoke,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Papy,Djilobodji,DEF,SUN,4400000,1,7,1.2,2.72727272727273E-07,1.59090909090909E-06,0,5779,1,12,0,0,0,0,0,1.6,324,-1,0,7,1,0.2,0,0.7,0,0,0,0,0,0.2,2241,0,0,0,0,540,112,0,0,87,West Ham,Arsenal,Bournemouth,Hull City,Liverpool,1.2,1.6,0.6,0.6,1,0.9,0.7,0.7,0.6,0.6,0.6,1.4,1.3,0.7,1,0.9,0.9,0.6,0.7,0.6,1,0.6,0.6,0.6,1.3,1.6,1.2,0.8,0.6,0.6
Abdoulaye,Doucoure,MID,WAT,4700000,0,1,0.0416666666666667,8.86524822695035E-09,2.12765957446809E-07,0,715,0,1,0,0,0,0,0,0.2,20,-3,0,1,3,0,0,0,0,0,0,0,0,0,126,0,0,0,0,7,6,0,0,3,Swansea,Hull City,Liverpool,Leicester,Stoke,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stewart,Downing,MID,MID,5300000,2,23,2.9,5.47169811320755E-07,4.33962264150943E-06,0,34372,1,11,0,0,0,0,0,4.3,3027,-2,0,23,2,0.6,0,3.3,1,0,1,0,2,0.6,9556,0,0,0,0,720,218,0,0,128,Arsenal,Bournemouth,Man City,Chelsea,Leicester,1.9,2.9,1.8,2,2.5,1.8,2.1,1.6,2.1,2.3,2.8,3.4,2.8,1.8,1.9,1.9,2.2,2.7,2.5,2.9,2.3,3.1,2.9,3,1.4,1.8,1.8,2,2.3,1.5
Luke,Dreher,MID,CRY,4500000,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,8,0,0,0,Leicester,Liverpool,Burnley,Man City,Swansea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daniel,Drinkwater,MID,LEI,5400000,2,24,3,5.55555555555556E-07,4.44444444444444E-06,0,208262,0,14,0,0,0,0,0,4.4,15628,-1,0,24,1,0.4,0,2.3,2,0,3,0,1,6.4,61461,0,592,0,0,708,1636,0,0,138,Crystal Palace,Tottenham,West Brom,Watford,Middlesbrough,2.8,1.5,2.9,1.8,3.6,2.1,2.7,1.5,1.5,3.2,2.8,2.6,3,1.5,1.5,3.4,2,2.5,2.7,1.5,1.5,3.3,4,1.5,1.7,2.9,1.5,3.1,1.5,3.9
Nathan,Dyer,MID,SWA,4700000,0,1,0.0416666666666667,8.86524822695035E-09,2.12765957446809E-07,0,6147,0,1,0,0,0,0,0,0.2,163,-3,0,1,3,0,0,0,0,0,0,0,0,0.1,869,0,64,0,0,6,10,0,0,1,Watford,Stoke,Man Utd,Everton,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
